"sku_id","article","brand","category","units_sold","revenue","profit","margin_percent"
541,"ДЕТ-000541","ДетиНеВыносят","Худи",8,16680.0,5948.0,35.66
1205,"ДЕТ-001205","ДетиНеВыносят","Пижамы",71,534410.0,234787.5,43.93
2757,"ДЕТ-002757","ДетиНосят","Штаны",205,457660.0,130711.0,28.56
4235,"ДЕТ-004235","ДетиНосят","Пижамы",27,116230.0,54681.4,47.05
7,"ДЕТ-000007","ДетиНеВыносят","Комбинезоны",98,334800.0,145176.0,43.36
4038,"ДЕТ-004038","ДетиНосят","Куртки",93,896820.0,388251.0,43.29
3341,"ДЕТ-003341","ДетиПоносят","Худи",37,116450.0,37586.0,32.28
764,"ДЕТ-000764","ДетиПоносят","Худи",110,97730.0,31150.5,31.87
2476,"ДЕТ-002476","ДетиПоносят","Пижамы",8,28560.0,11716.0,41.02
3158,"ДЕТ-003158","ДетиНеВыносят","Худи",38,226810.0,90058.0,39.71
1102,"ДЕТ-001102","ДетиНосят","Пижамы",59,289510.0,130443.5,45.06
1754,"ДЕТ-001754","ДетиНеВыносят","Футболки",36,102170.0,39256.0,38.42
4444,"ДЕТ-004444","ДетиНеВыносят","Комбинезоны",133,725460.0,260817.8,35.95
653,"ДЕТ-000653","ДетиПоносят","Комбинезоны",39,259560.0,100363.2,38.67
4576,"ДЕТ-004576","ДетиНеВыносят","Футболки",163,444270.0,185577.6,41.77
4527,"ДЕТ-004527","ДетиПоносят","Пижамы",115,633390.0,233906.0,36.93
1459,"ДЕТ-001459","ДетиНеВыносят","Худи",39,294670.0,104323.6,35.40
1673,"ДЕТ-001673","ДетиНеВыносят","Худи",12,15360.0,4624.8,30.11
1005,"ДЕТ-001005","ДетиПоносят","Худи",11,11410.0,2327.0,20.39
4524,"ДЕТ-004524","ДетиНеВыносят","Футболки",45,299850.0,113670.0,37.91
2337,"ДЕТ-002337","ДетиПоносят","Футболки",11,118870.0,49391.0,41.55
3825,"ДЕТ-003825","ДетиНеВыносят","Штаны",3,21030.0,8448.0,40.17
3619,"ДЕТ-003619","ДетиНосят","Футболки",39,402170.0,172531.4,42.90
480,"ДЕТ-000480","ДетиПоносят","Футболки",78,385810.0,177428.8,45.99
1929,"ДЕТ-001929","ДетиНеВыносят","Комбинезоны",12,76450.0,27434.5,35.89
2128,"ДЕТ-002128","ДетиНеВыносят","Пижамы",45,140990.0,43312.0,30.72
316,"ДЕТ-000316","ДетиНосят","Футболки",4,35410.0,19565.0,55.25
1554,"ДЕТ-001554","ДетиПоносят","Пижамы",57,169290.0,86047.2,50.83
3605,"ДЕТ-003605","ДетиНосят","Худи",32,159790.0,52371.8,32.78
4000,"ДЕТ-004000","ДетиПоносят","Штаны",37,226740.0,110604.0,48.78
2789,"ДЕТ-002789","ДетиНеВыносят","Куртки",104,743520.0,214432.0,28.84
4555,"ДЕТ-004555","ДетиПоносят","Куртки",13,86000.0,29427.0,34.22
4507,"ДЕТ-004507","ДетиПоносят","Штаны",71,116110.0,40966.2,35.28
1657,"ДЕТ-001657","ДетиНеВыносят","Худи",185,1398090.0,711579.2,50.90
75,"ДЕТ-000075","ДетиНосят","Худи",57,359190.0,107974.8,30.06
2500,"ДЕТ-002500","ДетиПоносят","Штаны",25,242170.0,121434.6,50.14
1966,"ДЕТ-001966","ДетиНеВыносят","Куртки",8,51560.0,19074.0,36.99
4813,"ДЕТ-004813","ДетиНосят","Комбинезоны",17,53510.0,18487.5,34.55
2495,"ДЕТ-002495","ДетиНеВыносят","Пижамы",60,188870.0,53833.4,28.50
3423,"ДЕТ-003423","ДетиПоносят","Худи",59,228620.0,98496.4,43.08
3874,"ДЕТ-003874","ДетиПоносят","Худи",225,1418110.0,565268.5,39.86
405,"ДЕТ-000405","ДетиНосят","Штаны",273,1760400.0,733191.0,41.65
3345,"ДЕТ-003345","ДетиНеВыносят","Футболки",96,780750.0,314868.0,40.33
4914,"ДЕТ-004914","ДетиПоносят","Пижамы",84,138450.0,46572.0,33.64
325,"ДЕТ-000325","ДетиНосят","Футболки",119,252920.0,135403.0,53.54
4557,"ДЕТ-004557","ДетиНосят","Пижамы",78,719300.0,266326.0,37.03
4562,"ДЕТ-004562","ДетиНеВыносят","Куртки",57,345630.0,181221.0,52.43
1219,"ДЕТ-001219","ДетиНеВыносят","Футболки",17,162090.0,79280.2,48.91
2159,"ДЕТ-002159","ДетиНеВыносят","Штаны",263,2512520.0,1206989.0,48.04
4947,"ДЕТ-004947","ДетиПоносят","Футболки",19,73660.0,21783.0,29.57
3811,"ДЕТ-003811","ДетиНеВыносят","Футболки",15,17810.0,7059.0,39.64
4898,"ДЕТ-004898","ДетиНосят","Куртки",136,807410.0,213312.0,26.42
3892,"ДЕТ-003892","ДетиПоносят","Пижамы",39,232690.0,103472.0,44.47
3661,"ДЕТ-003661","ДетиНосят","Куртки",78,150450.0,73506.0,48.86
432,"ДЕТ-000432","ДетиПоносят","Пижамы",2,3280.0,1456.0,44.39
424,"ДЕТ-000424","ДетиНеВыносят","Худи",161,1253580.0,487808.4,38.91
3857,"ДЕТ-003857","ДетиПоносят","Штаны",25,133050.0,33617.5,25.27
4741,"ДЕТ-004741","ДетиПоносят","Футболки",15,18290.0,6487.0,35.47
3560,"ДЕТ-003560","ДетиНосят","Худи",23,260660.0,131401.0,50.41
2015,"ДЕТ-002015","ДетиНеВыносят","Футболки",39,67850.0,23509.0,34.65
1525,"ДЕТ-001525","ДетиНосят","Куртки",36,158080.0,58768.0,37.18
1209,"ДЕТ-001209","ДетиНосят","Пижамы",95,294570.0,92403.0,31.37
4244,"ДЕТ-004244","ДетиНосят","Пижамы",199,405890.0,96459.0,23.76
3110,"ДЕТ-003110","ДетиПоносят","Куртки",7,27340.0,10759.2,39.35
1015,"ДЕТ-001015","ДетиНосят","Пижамы",110,531230.0,208665.5,39.28
1903,"ДЕТ-001903","ДетиНосят","Комбинезоны",70,754480.0,426052.0,56.47
4582,"ДЕТ-004582","ДетиНосят","Пижамы",31,251770.0,103520.5,41.12
1950,"ДЕТ-001950","ДетиПоносят","Штаны",27,52290.0,18441.0,35.27
2674,"ДЕТ-002674","ДетиНеВыносят","Комбинезоны",137,959810.0,326337.5,34.00
762,"ДЕТ-000762","ДетиНосят","Худи",5,57580.0,30410.4,52.81
3213,"ДЕТ-003213","ДетиНеВыносят","Пижамы",23,83600.0,40234.0,48.13
3018,"ДЕТ-003018","ДетиНосят","Штаны",83,387890.0,144965.2,37.37
857,"ДЕТ-000857","ДетиПоносят","Штаны",25,49250.0,22165.0,45.01
2537,"ДЕТ-002537","ДетиНеВыносят","Футболки",16,72440.0,25880.8,35.73
4919,"ДЕТ-004919","ДетиПоносят","Худи",176,1370060.0,543271.0,39.65
1620,"ДЕТ-001620","ДетиНеВыносят","Куртки",18,91200.0,28650.0,31.41
3705,"ДЕТ-003705","ДетиНеВыносят","Футболки",212,1099220.0,472760.0,43.01
3976,"ДЕТ-003976","ДетиНосят","Комбинезоны",146,477140.0,236501.0,49.57
2407,"ДЕТ-002407","ДетиНосят","Штаны",32,59050.0,19056.5,32.27
2240,"ДЕТ-002240","ДетиНосят","Пижамы",73,254940.0,99258.8,38.93
2858,"ДЕТ-002858","ДетиПоносят","Штаны",62,261410.0,108150.2,41.37
1560,"ДЕТ-001560","ДетиНосят","Куртки",125,838890.0,454251.0,54.15
1597,"ДЕТ-001597","ДетиНосят","Пижамы",121,782150.0,366950.0,46.92
4805,"ДЕТ-004805","ДетиНеВыносят","Комбинезоны",14,99780.0,48684.0,48.79
931,"ДЕТ-000931","ДетиНосят","Куртки",30,207840.0,71442.0,34.37
81,"ДЕТ-000081","ДетиНосят","Штаны",90,297530.0,125974.0,42.34
4056,"ДЕТ-004056","ДетиНосят","Куртки",33,278720.0,117109.4,42.02
1607,"ДЕТ-001607","ДетиНеВыносят","Пижамы",54,50770.0,15387.4,30.31
2549,"ДЕТ-002549","ДетиНосят","Комбинезоны",24,154130.0,46394.6,30.10
2681,"ДЕТ-002681","ДетиНеВыносят","Худи",8,9880.0,2518.4,25.49
2838,"ДЕТ-002838","ДетиНеВыносят","Футболки",2,15260.0,6303.0,41.30
4222,"ДЕТ-004222","ДетиНеВыносят","Футболки",4,40000.0,23700.0,59.25
1103,"ДЕТ-001103","ДетиПоносят","Пижамы",31,212210.0,90706.8,42.74
1970,"ДЕТ-001970","ДетиНеВыносят","Футболки",24,245290.0,109193.8,44.52
3126,"ДЕТ-003126","ДетиПоносят","Куртки",194,1002760.0,354240.0,35.33
3252,"ДЕТ-003252","ДетиНеВыносят","Худи",58,211670.0,92687.5,43.79
1457,"ДЕТ-001457","ДетиНеВыносят","Футболки",17,107830.0,46554.5,43.17
4499,"ДЕТ-004499","ДетиПоносят","Футболки",22,160860.0,72689.0,45.19
3988,"ДЕТ-003988","ДетиПоносят","Пижамы",49,291540.0,130380.0,44.72
4963,"ДЕТ-004963","ДетиПоносят","Куртки",57,449790.0,233469.0,51.91
3178,"ДЕТ-003178","ДетиПоносят","Футболки",232,994470.0,395821.6,39.80
794,"ДЕТ-000794","ДетиНеВыносят","Пижамы",66,321370.0,104072.5,32.38
4082,"ДЕТ-004082","ДетиНосят","Штаны",63,430290.0,181465.2,42.17
765,"ДЕТ-000765","ДетиНеВыносят","Пижамы",233,2240810.0,1162936.8,51.90
1697,"ДЕТ-001697","ДетиНосят","Комбинезоны",228,2404870.0,1325343.0,55.11
3311,"ДЕТ-003311","ДетиПоносят","Худи",95,610850.0,240958.0,39.45
1775,"ДЕТ-001775","ДетиПоносят","Худи",69,348900.0,137982.0,39.55
499,"ДЕТ-000499","ДетиНосят","Штаны",146,965730.0,361198.6,37.40
3636,"ДЕТ-003636","ДетиПоносят","Пижамы",176,468190.0,116184.0,24.82
2060,"ДЕТ-002060","ДетиПоносят","Пижамы",8,11510.0,3800.8,33.02
1482,"ДЕТ-001482","ДетиНеВыносят","Пижамы",13,85300.0,33907.0,39.75
4924,"ДЕТ-004924","ДетиПоносят","Худи",8,42280.0,20906.0,49.45
127,"ДЕТ-000127","ДетиПоносят","Худи",8,20400.0,8616.0,42.24
2334,"ДЕТ-002334","ДетиНеВыносят","Пижамы",37,206550.0,81999.0,39.70
1337,"ДЕТ-001337","ДетиНеВыносят","Куртки",71,212130.0,74493.0,35.12
2518,"ДЕТ-002518","ДетиНосят","Куртки",127,335920.0,143959.0,42.86
1816,"ДЕТ-001816","ДетиПоносят","Пижамы",121,1129870.0,465241.4,41.18
4206,"ДЕТ-004206","ДетиНосят","Худи",82,195550.0,67962.0,34.75
4583,"ДЕТ-004583","ДетиНеВыносят","Штаны",71,458740.0,201353.0,43.89
4291,"ДЕТ-004291","ДетиПоносят","Куртки",131,1196100.0,645369.0,53.96
4791,"ДЕТ-004791","ДетиНеВыносят","Комбинезоны",154,628850.0,243308.5,38.69
2307,"ДЕТ-002307","ДетиНосят","Штаны",43,255570.0,96202.6,37.64
4449,"ДЕТ-004449","ДетиНеВыносят","Футболки",12,18120.0,3650.4,20.15
2049,"ДЕТ-002049","ДетиПоносят","Футболки",213,1650660.0,783120.0,47.44
1497,"ДЕТ-001497","ДетиНосят","Комбинезоны",180,1050230.0,345675.5,32.91
1198,"ДЕТ-001198","ДетиНосят","Комбинезоны",90,168920.0,78179.6,46.28
4114,"ДЕТ-004114","ДетиПоносят","Футболки",62,446880.0,192980.0,43.18
734,"ДЕТ-000734","ДетиНосят","Пижамы",60,322500.0,143190.0,44.40
4910,"ДЕТ-004910","ДетиНеВыносят","Куртки",23,161030.0,62310.4,38.69
4906,"ДЕТ-004906","ДетиНеВыносят","Худи",50,355640.0,173863.2,48.89
1069,"ДЕТ-001069","ДетиПоносят","Худи",40,358280.0,147744.0,41.24
810,"ДЕТ-000810","ДетиПоносят","Комбинезоны",111,777720.0,318072.0,40.90
4812,"ДЕТ-004812","ДетиНеВыносят","Худи",37,222680.0,97867.6,43.95
1211,"ДЕТ-001211","ДетиПоносят","Штаны",170,1496800.0,552970.0,36.94
3290,"ДЕТ-003290","ДетиНеВыносят","Пижамы",96,566840.0,253792.0,44.77
3774,"ДЕТ-003774","ДетиНосят","Куртки",52,253910.0,104328.0,41.09
1570,"ДЕТ-001570","ДетиПоносят","Штаны",45,314470.0,116028.0,36.90
3941,"ДЕТ-003941","ДетиНосят","Комбинезоны",58,275970.0,93909.6,34.03
2157,"ДЕТ-002157","ДетиНосят","Худи",281,2165080.0,916348.6,42.32
2328,"ДЕТ-002328","ДетиПоносят","Штаны",104,492480.0,133752.0,27.16
4015,"ДЕТ-004015","ДетиПоносят","Куртки",61,147590.0,63439.8,42.98
1957,"ДЕТ-001957","ДетиПоносят","Куртки",127,375910.0,152519.0,40.57
718,"ДЕТ-000718","ДетиНосят","Куртки",18,63910.0,27332.0,42.77
1894,"ДЕТ-001894","ДетиНеВыносят","Худи",29,197690.0,57807.5,29.24
2642,"ДЕТ-002642","ДетиПоносят","Штаны",39,321000.0,126015.0,39.26
4463,"ДЕТ-004463","ДетиНосят","Комбинезоны",208,407100.0,105408.0,25.89
3386,"ДЕТ-003386","ДетиНеВыносят","Куртки",93,499790.0,197550.2,39.53
3493,"ДЕТ-003493","ДетиНеВыносят","Штаны",53,538290.0,291700.0,54.19
779,"ДЕТ-000779","ДетиПоносят","Куртки",30,187380.0,52194.0,27.85
4630,"ДЕТ-004630","ДетиНеВыносят","Комбинезоны",190,799680.0,244248.0,30.54
2552,"ДЕТ-002552","ДетиНеВыносят","Комбинезоны",39,200390.0,93534.8,46.68
181,"ДЕТ-000181","ДетиНосят","Пижамы",58,428030.0,170279.0,39.78
711,"ДЕТ-000711","ДетиНосят","Пижамы",155,1002340.0,484691.0,48.36
2033,"ДЕТ-002033","ДетиПоносят","Худи",4,8480.0,4096.0,48.30
4467,"ДЕТ-004467","ДетиНеВыносят","Худи",16,63680.0,15321.6,24.06
4877,"ДЕТ-004877","ДетиПоносят","Штаны",26,39620.0,8724.4,22.02
1780,"ДЕТ-001780","ДетиНосят","Футболки",75,336150.0,152527.5,45.37
4836,"ДЕТ-004836","ДетиПоносят","Штаны",69,558400.0,302322.0,54.14
4343,"ДЕТ-004343","ДетиПоносят","Футболки",73,713130.0,351277.0,49.26
1716,"ДЕТ-001716","ДетиПоносят","Пижамы",64,510210.0,270645.0,53.05
3049,"ДЕТ-003049","ДетиНеВыносят","Худи",19,154180.0,67829.4,43.99
4030,"ДЕТ-004030","ДетиНосят","Пижамы",18,205560.0,97729.2,47.54
1335,"ДЕТ-001335","ДетиПоносят","Пижамы",6,40310.0,15318.2,38.00
3584,"ДЕТ-003584","ДетиНосят","Худи",18,130910.0,55866.2,42.68
3098,"ДЕТ-003098","ДетиНеВыносят","Комбинезоны",64,488920.0,268124.0,54.84
2541,"ДЕТ-002541","ДетиПоносят","Футболки",326,1507410.0,610000.0,40.47
2022,"ДЕТ-002022","ДетиПоносят","Куртки",8,32550.0,14015.0,43.06
2910,"ДЕТ-002910","ДетиПоносят","Пижамы",46,298670.0,102391.5,34.28
201,"ДЕТ-000201","ДетиПоносят","Пижамы",2,8700.0,2562.0,29.45
2561,"ДЕТ-002561","ДетиПоносят","Куртки",38,214390.0,90755.8,42.33
1706,"ДЕТ-001706","ДетиНеВыносят","Пижамы",9,6520.0,706.6,10.84
387,"ДЕТ-000387","ДетиНосят","Штаны",72,354530.0,175258.4,49.43
1116,"ДЕТ-001116","ДетиПоносят","Комбинезоны",23,142370.0,55913.0,39.27
3793,"ДЕТ-003793","ДетиПоносят","Худи",15,86860.0,22820.2,26.27
3583,"ДЕТ-003583","ДетиПоносят","Комбинезоны",94,564460.0,162339.2,28.76
4179,"ДЕТ-004179","ДетиНосят","Худи",57,574100.0,286718.0,49.94
1518,"ДЕТ-001518","ДетиНосят","Штаны",46,232500.0,99921.0,42.98
1914,"ДЕТ-001914","ДетиНеВыносят","Пижамы",31,50360.0,25344.8,50.33
529,"ДЕТ-000529","ДетиНеВыносят","Комбинезоны",293,681920.0,272753.0,40.00
2248,"ДЕТ-002248","ДетиНеВыносят","Штаны",5,58440.0,27090.8,46.36
394,"ДЕТ-000394","ДетиНеВыносят","Комбинезоны",78,438020.0,181336.4,41.40
3310,"ДЕТ-003310","ДетиНосят","Куртки",114,436050.0,206796.0,47.42
4450,"ДЕТ-004450","ДетиНосят","Футболки",50,112840.0,31728.8,28.12
3254,"ДЕТ-003254","ДетиНосят","Куртки",28,210420.0,90825.0,43.16
2820,"ДЕТ-002820","ДетиНеВыносят","Штаны",92,982410.0,471740.5,48.02
4280,"ДЕТ-004280","ДетиНосят","Комбинезоны",13,82430.0,27347.5,33.18
2184,"ДЕТ-002184","ДетиНосят","Куртки",36,107690.0,45580.0,42.33
1985,"ДЕТ-001985","ДетиНосят","Пижамы",43,345220.0,142360.0,41.24
1179,"ДЕТ-001179","ДетиНеВыносят","Пижамы",20,62230.0,24544.0,39.44
1083,"ДЕТ-001083","ДетиНеВыносят","Комбинезоны",56,378590.0,165439.2,43.70
2933,"ДЕТ-002933","ДетиНеВыносят","Худи",110,206730.0,94980.5,45.94
1386,"ДЕТ-001386","ДетиПоносят","Комбинезоны",35,312000.0,139185.0,44.61
2728,"ДЕТ-002728","ДетиНосят","Штаны",49,158710.0,63508.0,40.02
4781,"ДЕТ-004781","ДетиНосят","Штаны",3,6360.0,1095.0,17.22
811,"ДЕТ-000811","ДетиНосят","Худи",15,89320.0,23467.0,26.27
1694,"ДЕТ-001694","ДетиПоносят","Пижамы",9,33330.0,14316.6,42.95
1164,"ДЕТ-001164","ДетиПоносят","Худи",75,324900.0,140937.0,43.38
505,"ДЕТ-000505","ДетиПоносят","Худи",25,21800.0,5755.0,26.40
2099,"ДЕТ-002099","ДетиНеВыносят","Штаны",61,660790.0,305982.0,46.31
1038,"ДЕТ-001038","ДетиНеВыносят","Пижамы",125,867940.0,302999.0,34.91
1366,"ДЕТ-001366","ДетиНосят","Футболки",83,662660.0,316751.0,47.80
2562,"ДЕТ-002562","ДетиНеВыносят","Пижамы",75,448980.0,168738.6,37.58
4637,"ДЕТ-004637","ДетиНеВыносят","Куртки",92,92620.0,29262.0,31.59
1596,"ДЕТ-001596","ДетиНеВыносят","Пижамы",184,165390.0,63475.0,38.38
1875,"ДЕТ-001875","ДетиНосят","Пижамы",11,74630.0,32376.6,43.38
4658,"ДЕТ-004658","ДетиНосят","Худи",36,253210.0,136629.0,53.96
928,"ДЕТ-000928","ДетиНосят","Комбинезоны",30,150180.0,59528.4,39.64
1787,"ДЕТ-001787","ДетиНеВыносят","Штаны",165,271460.0,80921.0,29.81
3288,"ДЕТ-003288","ДетиНосят","Футболки",89,634240.0,218188.8,34.40
3142,"ДЕТ-003142","ДетиПоносят","Куртки",106,682260.0,189754.0,27.81
308,"ДЕТ-000308","ДетиПоносят","Куртки",50,90800.0,30204.0,33.26
841,"ДЕТ-000841","ДетиНосят","Худи",14,30220.0,14724.0,48.72
2532,"ДЕТ-002532","ДетиНосят","Худи",42,307120.0,111054.4,36.16
4763,"ДЕТ-004763","ДетиНосят","Куртки",5,32750.0,14735.0,44.99
4213,"ДЕТ-004213","ДетиНеВыносят","Худи",51,123700.0,47095.0,38.07
3129,"ДЕТ-003129","ДетиНосят","Штаны",69,83700.0,30048.0,35.90
2387,"ДЕТ-002387","ДетиПоносят","Куртки",270,2128730.0,1045192.4,49.10
3694,"ДЕТ-003694","ДетиПоносят","Худи",18,39790.0,14675.2,36.88
2256,"ДЕТ-002256","ДетиНосят","Пижамы",138,550200.0,192828.0,35.05
1297,"ДЕТ-001297","ДетиНосят","Комбинезоны",175,818750.0,360875.0,44.08
1227,"ДЕТ-001227","ДетиНосят","Худи",168,615020.0,156184.0,25.39
724,"ДЕТ-000724","ДетиНеВыносят","Футболки",59,265380.0,102679.6,38.69
3412,"ДЕТ-003412","ДетиНосят","Куртки",465,1716150.0,608577.0,35.46
900,"ДЕТ-000900","ДетиНеВыносят","Куртки",8,70030.0,31376.0,44.80
3055,"ДЕТ-003055","ДетиНеВыносят","Штаны",21,115940.0,41848.0,36.09
540,"ДЕТ-000540","ДетиНосят","Футболки",18,32530.0,11986.6,36.85
4210,"ДЕТ-004210","ДетиНосят","Худи",101,363330.0,117831.4,32.43
773,"ДЕТ-000773","ДетиПоносят","Комбинезоны",38,178650.0,62550.0,35.01
2884,"ДЕТ-002884","ДетиНосят","Пижамы",190,1856080.0,878290.4,47.32
1188,"ДЕТ-001188","ДетиНосят","Футболки",92,445320.0,185433.6,41.64
4727,"ДЕТ-004727","ДетиНеВыносят","Штаны",144,712840.0,301283.2,42.27
2439,"ДЕТ-002439","ДетиНосят","Куртки",39,269400.0,109056.0,40.48
3394,"ДЕТ-003394","ДетиНеВыносят","Штаны",17,77580.0,31008.0,39.97
1420,"ДЕТ-001420","ДетиНеВыносят","Худи",8,85560.0,39526.0,46.20
1387,"ДЕТ-001387","ДетиПоносят","Пижамы",59,163760.0,83692.8,51.11
231,"ДЕТ-000231","ДетиНеВыносят","Комбинезоны",394,3374940.0,1533442.8,45.44
338,"ДЕТ-000338","ДетиНеВыносят","Худи",60,105700.0,39030.0,36.93
4826,"ДЕТ-004826","ДетиНосят","Куртки",235,1471980.0,426759.0,28.99
1646,"ДЕТ-001646","ДетиПоносят","Пижамы",69,525820.0,160388.0,30.50
1848,"ДЕТ-001848","ДетиПоносят","Худи",5,23550.0,10055.0,42.70
4111,"ДЕТ-004111","ДетиПоносят","Куртки",185,1944340.0,1000934.0,51.48
114,"ДЕТ-000114","ДетиПоносят","Комбинезоны",105,565460.0,230608.0,40.78
2018,"ДЕТ-002018","ДетиНеВыносят","Футболки",61,602440.0,282182.2,46.84
1803,"ДЕТ-001803","ДетиНосят","Куртки",16,31550.0,10047.0,31.84
1484,"ДЕТ-001484","ДетиНосят","Комбинезоны",62,518550.0,219371.0,42.30
804,"ДЕТ-000804","ДетиПоносят","Штаны",183,216510.0,88234.2,40.75
2659,"ДЕТ-002659","ДетиПоносят","Пижамы",15,12280.0,5352.0,43.58
1707,"ДЕТ-001707","ДетиПоносят","Худи",65,308970.0,124213.6,40.20
3806,"ДЕТ-003806","ДетиНосят","Пижамы",49,231320.0,110333.0,47.70
1320,"ДЕТ-001320","ДетиПоносят","Куртки",293,2699440.0,1441500.0,53.40
777,"ДЕТ-000777","ДетиПоносят","Футболки",69,264170.0,82966.4,31.41
781,"ДЕТ-000781","ДетиНосят","Футболки",34,25330.0,6468.5,25.54
4018,"ДЕТ-004018","ДетиНеВыносят","Штаны",126,233150.0,84399.5,36.20
2779,"ДЕТ-002779","ДетиПоносят","Футболки",68,268170.0,86832.0,32.38
909,"ДЕТ-000909","ДетиНеВыносят","Куртки",13,124990.0,66792.2,53.44
2021,"ДЕТ-002021","ДетиНосят","Штаны",91,615400.0,313074.0,50.87
2616,"ДЕТ-002616","ДетиНеВыносят","Худи",151,1428570.0,665728.4,46.60
3243,"ДЕТ-003243","ДетиНеВыносят","Куртки",54,348990.0,135667.5,38.87
278,"ДЕТ-000278","ДетиПоносят","Куртки",30,199590.0,56293.8,28.20
1165,"ДЕТ-001165","ДетиНеВыносят","Куртки",175,502900.0,209065.0,41.57
3573,"ДЕТ-003573","ДетиПоносят","Штаны",47,304340.0,143197.8,47.05
698,"ДЕТ-000698","ДетиНеВыносят","Пижамы",78,533560.0,214378.0,40.18
2091,"ДЕТ-002091","ДетиПоносят","Комбинезоны",46,384270.0,177285.4,46.14
4979,"ДЕТ-004979","ДетиНеВыносят","Комбинезоны",279,1830890.0,725430.8,39.62
3319,"ДЕТ-003319","ДетиНосят","Худи",17,19850.0,8549.0,43.07
4730,"ДЕТ-004730","ДетиПоносят","Штаны",113,848950.0,283124.0,33.35
1771,"ДЕТ-001771","ДетиПоносят","Комбинезоны",46,72150.0,19833.0,27.49
4635,"ДЕТ-004635","ДетиПоносят","Пижамы",7,56730.0,18525.0,32.65
1539,"ДЕТ-001539","ДетиПоносят","Худи",66,706400.0,369842.0,52.36
50,"ДЕТ-000050","ДетиНеВыносят","Штаны",112,545860.0,284468.8,52.11
1986,"ДЕТ-001986","ДетиНеВыносят","Куртки",45,406040.0,196679.0,48.44
1882,"ДЕТ-001882","ДетиПоносят","Худи",8,50810.0,27561.0,54.24
896,"ДЕТ-000896","ДетиПоносят","Комбинезоны",7,39640.0,11811.0,29.80
1234,"ДЕТ-001234","ДетиНосят","Футболки",26,163200.0,71428.0,43.77
1224,"ДЕТ-001224","ДетиНеВыносят","Куртки",286,2534580.0,1063264.4,41.95
1217,"ДЕТ-001217","ДетиНеВыносят","Штаны",33,154160.0,42445.0,27.53
784,"ДЕТ-000784","ДетиПоносят","Худи",10,16350.0,5457.0,33.38
861,"ДЕТ-000861","ДетиНеВыносят","Штаны",41,422210.0,209717.8,49.67
1656,"ДЕТ-001656","ДетиНосят","Пижамы",371,1372910.0,685050.8,49.90
667,"ДЕТ-000667","ДетиНосят","Пижамы",3,12060.0,5755.8,47.73
3762,"ДЕТ-003762","ДетиПоносят","Пижамы",23,125320.0,38245.0,30.52
150,"ДЕТ-000150","ДетиНеВыносят","Комбинезоны",27,93050.0,45756.0,49.17
4636,"ДЕТ-004636","ДетиПоносят","Куртки",134,415000.0,177190.0,42.70
1068,"ДЕТ-001068","ДетиПоносят","Куртки",181,1381610.0,444758.2,32.19
615,"ДЕТ-000615","ДетиПоносят","Пижамы",60,366690.0,107172.0,29.23
4884,"ДЕТ-004884","ДетиНосят","Куртки",125,846470.0,344551.0,40.70
4416,"ДЕТ-004416","ДетиНосят","Куртки",175,1675110.0,727763.0,43.45
3249,"ДЕТ-003249","ДетиПоносят","Пижамы",135,378030.0,119634.6,31.65
3567,"ДЕТ-003567","ДетиНосят","Пижамы",11,20090.0,5974.0,29.74
4332,"ДЕТ-004332","ДетиНеВыносят","Куртки",58,405570.0,159005.6,39.21
2197,"ДЕТ-002197","ДетиНосят","Штаны",3,10200.0,3990.0,39.12
2079,"ДЕТ-002079","ДетиНосят","Куртки",65,404780.0,155132.0,38.33
3588,"ДЕТ-003588","ДетиНосят","Худи",101,592220.0,304435.0,51.41
3293,"ДЕТ-003293","ДетиНеВыносят","Худи",13,95800.0,50132.0,52.33
469,"ДЕТ-000469","ДетиПоносят","Куртки",15,40320.0,16266.6,40.34
587,"ДЕТ-000587","ДетиНосят","Футболки",55,340070.0,120366.0,35.39
2114,"ДЕТ-002114","ДетиПоносят","Худи",98,766360.0,283514.0,36.99
1295,"ДЕТ-001295","ДетиНеВыносят","Куртки",36,333870.0,139673.4,41.83
4941,"ДЕТ-004941","ДетиПоносят","Куртки",73,428840.0,168436.0,39.28
227,"ДЕТ-000227","ДетиНосят","Худи",23,124580.0,49129.0,39.44
4686,"ДЕТ-004686","ДетиНосят","Худи",95,558120.0,179712.0,32.20
3054,"ДЕТ-003054","ДетиПоносят","Куртки",105,213820.0,54802.0,25.63
1530,"ДЕТ-001530","ДетиНосят","Штаны",17,49010.0,18385.5,37.51
3291,"ДЕТ-003291","ДетиНосят","Пижамы",67,274870.0,115376.0,41.97
4500,"ДЕТ-004500","ДетиНеВыносят","Комбинезоны",41,153100.0,63427.0,41.43
2612,"ДЕТ-002612","ДетиПоносят","Куртки",161,1292830.0,549074.4,42.47
25,"ДЕТ-000025","ДетиПоносят","Футболки",96,1146160.0,635832.0,55.47
4185,"ДЕТ-004185","ДетиНосят","Пижамы",22,212310.0,97248.8,45.81
2818,"ДЕТ-002818","ДетиПоносят","Штаны",35,159760.0,70238.8,43.97
4571,"ДЕТ-004571","ДетиПоносят","Комбинезоны",43,124170.0,39007.6,31.41
3934,"ДЕТ-003934","ДетиНосят","Пижамы",13,28830.0,8374.0,29.05
1922,"ДЕТ-001922","ДетиНосят","Куртки",33,218270.0,110171.6,50.47
