"sku_id","brand","category","units_sold","revenue","cost","logistics","profit","margin_percent"
2369,"ДетиПоносят","Пижамы",13,12510.0,4199,1625,5435.0,43.45
4227,"ДетиНеВыносят","Куртки",43,111280.0,38055,9245,47288.0,42.49
568,"ДетиНосят","Пижамы",49,33090.0,15190,5978,6958.5,21.03
881,"ДетиНеВыносят","Куртки",243,249460.0,114453,52974,57087.0,22.88
4061,"ДетиПоносят","Комбинезоны",440,2819940.0,1252240,91080,1053629.0,37.36
2714,"ДетиНосят","Худи",13,73390.0,24037,871,39675.2,54.06
4664,"ДетиНеВыносят","Комбинезоны",55,178190.0,57805,8745,90257.2,50.65
4960,"ДетиНосят","Худи",34,149740.0,66640,7140,49006.8,32.73
1889,"ДетиНеВыносят","Штаны",10,13060.0,5550,1960,4244.0,32.50
1530,"ДетиНосят","Штаны",17,49010.0,19703,3570,18385.5,37.51
3216,"ДетиНеВыносят","Футболки",13,79440.0,30264,2366,34894.0,43.92
4639,"ДетиНеВыносят","Куртки",146,124170.0,62634,28908,17727.6,14.28
3952,"ДетиПоносят","Футболки",103,586170.0,261105,16171,203383.4,34.70
2666,"ДетиНеВыносят","Пижамы",50,365880.0,129000,4800,177198.0,48.43
394,"ДетиНеВыносят","Комбинезоны",78,438020.0,167700,10140,181336.4,41.40
259,"ДетиПоносят","Пижамы",120,193990.0,84960,20400,53711.8,27.69
2846,"ДетиНеВыносят","Пижамы",159,1219400.0,559998,9858,527604.0,43.27
3553,"ДетиПоносят","Штаны",12,26600.0,11544,2004,9062.0,34.07
4573,"ДетиПоносят","Худи",38,68920.0,26714,8056,23812.0,34.55
4556,"ДетиНеВыносят","Футболки",179,122060.0,57817,31146,14788.0,12.12
4323,"ДетиНеВыносят","Комбинезоны",283,2483980.0,875885,68486,1092492.6,43.98
4636,"ДетиПоносят","Куртки",134,415000.0,167634,28676,177190.0,42.70
4854,"ДетиПоносят","Комбинезоны",82,615180.0,235668,5330,281905.0,45.82
4367,"ДетиНосят","Куртки",173,1708210.0,597369,41001,762362.2,44.63
2421,"ДетиНеВыносят","Худи",59,184080.0,80830,3068,78092.4,42.42
1156,"ДетиНосят","Штаны",146,964920.0,460192,15184,373753.6,38.73
2131,"ДетиНеВыносят","Пижамы",18,20430.0,7164,4482,5106.6,25.00
495,"ДетиПоносят","Пижамы",75,325430.0,157950,5775,112890.5,34.69
1176,"ДетиПоносят","Футболки",13,125030.0,47476,728,61822.4,49.45
891,"ДетиНосят","Пижамы",1,2990.0,1243,161,988.0,33.04
835,"ДетиПоносят","Худи",115,67370.0,34960,27600,-8664.0,-12.86
1193,"ДетиНеВыносят","Худи",30,224690.0,74340,3030,102382.0,45.57
209,"ДетиПоносят","Куртки",79,302970.0,107282,10270,149061.6,49.20
2871,"ДетиНеВыносят","Комбинезоны",123,626350.0,270477,12054,268657.0,42.89
621,"ДетиНосят","Футболки",44,328100.0,127908,9372,141605.0,43.16
4688,"ДетиНосят","Худи",14,89740.0,56000,1078,23688.0,26.40
784,"ДетиПоносят","Худи",10,16350.0,6030,1920,5457.0,33.38
4022,"ДетиНеВыносят","Штаны",102,614990.0,323952,24174,205365.0,33.39
2439,"ДетиНосят","Куртки",39,269400.0,104910,6942,109056.0,40.48
2187,"ДетиПоносят","Худи",96,821710.0,353568,5280,364256.8,44.33
2531,"ДетиПоносят","Штаны",408,930440.0,321096,34272,435506.0,46.81
1666,"ДетиПоносят","Худи",17,36480.0,18547,3536,10019.4,27.47
2561,"ДетиПоносят","Куртки",38,214390.0,79724,5320,90755.8,42.33
2960,"ДетиПоносят","Пижамы",16,64760.0,32144,848,23996.8,37.05
2841,"ДетиПоносят","Комбинезоны",166,1113960.0,417324,20252,509290.0,45.72
3262,"ДетиПоносят","Футболки",26,211800.0,102076,4550,73404.0,34.66
4359,"ДетиПоносят","Штаны",25,120600.0,45200,5000,55928.0,46.37
4607,"ДетиНеВыносят","Комбинезоны",6,18880.0,8880,1254,4970.0,26.32
2273,"ДетиНосят","Пижамы",24,90520.0,42936,5328,33204.0,36.68
4417,"ДетиНеВыносят","Комбинезоны",138,409890.0,135378,13386,199642.5,48.71
1075,"ДетиНеВыносят","Куртки",62,143470.0,68820,12524,36301.4,25.30
2042,"ДетиНеВыносят","Куртки",244,824870.0,285480,34648,356265.4,43.19
3707,"ДетиНеВыносят","Худи",64,262480.0,89280,8960,116993.6,44.57
1924,"ДетиПоносят","Штаны",31,189780.0,82863,5332,73118.0,38.53
1663,"ДетиПоносят","Футболки",50,125690.0,41400,8550,60657.2,48.26
1280,"ДетиНосят","Куртки",26,223220.0,85462,5590,109846.0,49.21
4815,"ДетиНеВыносят","Штаны",44,332000.0,146256,7920,128024.0,38.56
1222,"ДетиПоносят","Пижамы",43,334570.0,170882,7482,116057.6,34.69
2894,"ДетиПоносят","Комбинезоны",121,971770.0,477345,11495,337164.5,34.70
8,"ДетиНеВыносят","Штаны",36,105340.0,41328,2520,40424.0,38.37
190,"ДетиНеВыносят","Куртки",124,843810.0,338148,16988,387416.8,45.91
4682,"ДетиНеВыносят","Штаны",55,392980.0,155815,12870,145699.0,37.08
2868,"ДетиНосят","Штаны",30,28130.0,10980,6630,7144.4,25.40
4410,"ДетиНосят","Футболки",4,21460.0,7956,428,10930.0,50.93
793,"ДетиПоносят","Пижамы",78,305580.0,121134,9516,119925.6,39.25
680,"ДетиПоносят","Пижамы",32,30370.0,12768,4768,9797.0,32.26
4574,"ДетиНеВыносят","Комбинезоны",25,72940.0,37500,2150,24537.2,33.64
3115,"ДетиНосят","Футболки",50,312500.0,143650,3450,134150.0,42.93
3392,"ДетиПоносят","Пижамы",152,776350.0,322696,24320,289591.0,37.30
2241,"ДетиНеВыносят","Футболки",4,16600.0,6428,884,6300.0,37.95
1515,"ДетиНосят","Штаны",11,106650.0,37686,2475,55824.0,52.34
1268,"ДетиНеВыносят","Куртки",88,845420.0,306064,15224,371956.4,44.00
2586,"ДетиНеВыносят","Футболки",54,207660.0,67176,8586,94519.2,45.52
2097,"ДетиНеВыносят","Комбинезоны",75,95240.0,44250,16950,22611.2,23.74
672,"ДетиНеВыносят","Футболки",7,23940.0,9051,644,9457.0,39.50
1783,"ДетиНосят","Пижамы",46,421760.0,161966,3910,205272.8,48.67
3224,"ДетиПоносят","Штаны",54,444090.0,169074,6912,201490.5,45.37
2280,"ДетиПоносят","Футболки",45,385310.0,168165,2790,175824.0,45.63
311,"ДетиНеВыносят","Комбинезоны",57,71530.0,25650,8151,29145.4,40.75
4155,"ДетиНосят","Футболки",19,63350.0,25251,3572,28192.0,44.50
4799,"ДетиПоносят","Футболки",1,5560.0,2377,106,2243.0,40.34
155,"ДетиНеВыносят","Худи",84,285060.0,94836,5796,150220.8,52.70
4186,"ДетиНеВыносят","Футболки",3,14070.0,4596,315,6626.4,47.10
4370,"ДетиПоносят","Футболки",119,471200.0,240975,20825,138720.0,29.44
2442,"ДетиПоносят","Штаны",71,266440.0,111399,5893,95860.0,35.98
82,"ДетиНосят","Пижамы",10,63800.0,24440,1460,26416.0,41.40
3532,"ДетиНосят","Футболки",32,71950.0,24224,3296,31479.0,43.75
2220,"ДетиНеВыносят","Футболки",95,861320.0,310555,18240,360261.0,41.83
1947,"ДетиНосят","Штаны",89,115540.0,44856,22161,27725.8,24.00
474,"ДетиНеВыносят","Футболки",72,540300.0,186408,11304,234528.0,43.41
4277,"ДетиНеВыносят","Футболки",62,124790.0,47306,4340,50681.8,40.61
1674,"ДетиНеВыносят","Пижамы",132,143310.0,50424,12144,54946.2,38.34
610,"ДетиНеВыносят","Комбинезоны",56,66100.0,27664,9632,22194.0,33.58
45,"ДетиПоносят","Штаны",90,693290.0,337770,5490,211372.0,30.49
1911,"ДетиНеВыносят","Пижамы",30,85780.0,34980,7050,30883.0,36.00
2199,"ДетиНосят","Пижамы",6,56950.0,19572,300,26827.0,47.11
2011,"ДетиНеВыносят","Комбинезоны",2,2780.0,1242,310,894.4,32.17
4737,"ДетиНеВыносят","Футболки",2,8040.0,3400,156,3278.0,40.77
2030,"ДетиНеВыносят","Комбинезоны",30,36880.0,12990,5700,13764.4,37.32
1716,"ДетиПоносят","Пижамы",64,510210.0,183424,5120,270645.0,53.05
1308,"ДетиНосят","Штаны",127,169160.0,73406,9779,55526.2,32.82
4652,"ДетиНосят","Худи",117,926010.0,362232,9243,415633.5,44.88
923,"ДетиНосят","Куртки",182,1279340.0,558558,24206,466294.8,36.45
460,"ДетиНосят","Штаны",69,396100.0,183885,17181,135619.0,34.24
2260,"ДетиНеВыносят","Куртки",5,69050.0,19870,290,38532.5,55.80
1416,"ДетиПоносят","Худи",98,103020.0,48020,20580,13816.0,13.41
1613,"ДетиПоносят","Комбинезоны",33,22220.0,11022,5115,1639.0,7.38
1605,"ДетиНосят","Комбинезоны",29,118560.0,57739,2465,40572.0,34.22
1494,"ДетиНосят","Худи",14,49540.0,18424,3080,20605.0,41.59
561,"ДетиНеВыносят","Пижамы",95,908090.0,309510,9880,425243.8,46.83
1845,"ДетиПоносят","Пижамы",288,2741230.0,931104,50400,1485603.0,54.19
905,"ДетиНеВыносят","Футболки",64,122600.0,46848,12608,48432.0,39.50
1441,"ДетиПоносят","Худи",130,1037760.0,380640,21450,531894.0,51.25
227,"ДетиНосят","Худи",23,124580.0,54832,1932,49129.0,39.44
2929,"ДетиНосят","Штаны",48,454890.0,180048,10848,182113.8,40.03
2902,"ДетиПоносят","Пижамы",42,93900.0,31206,10500,35292.0,37.58
3523,"ДетиНеВыносят","Куртки",4,30640.0,14544,856,12176.0,39.74
3922,"ДетиНосят","Худи",17,18540.0,5933,3638,5631.8,30.38
4983,"ДетиНосят","Худи",2,17200.0,7100,232,7288.0,42.37
754,"ДетиНосят","Худи",40,71190.0,33160,5320,22031.5,30.95
2069,"ДетиНеВыносят","Куртки",80,160960.0,74240,14080,56544.0,35.13
1471,"ДетиНосят","Футболки",4,5480.0,2736,648,1274.0,23.25
3063,"ДетиНеВыносят","Футболки",25,92120.0,37925,4200,36177.0,39.27
1204,"ДетиПоносят","Пижамы",77,425650.0,168245,5698,175090.0,41.13
401,"ДетиНеВыносят","Футболки",43,413960.0,154843,5590,191433.0,46.24
4249,"ДетиПоносят","Футболки",6,12380.0,4290,936,5916.0,47.79
3572,"ДетиПоносят","Худи",23,220210.0,86595,2093,105096.8,47.73
2736,"ДетиНеВыносят","Комбинезоны",350,1715280.0,767550,29750,609229.6,35.52
2625,"ДетиПоносят","Футболки",59,495440.0,214937,13098,178225.8,35.97
4922,"ДетиНеВыносят","Пижамы",34,347660.0,132940,7684,137504.0,39.55
2359,"ДетиНосят","Футболки",306,2009000.0,1023876,53550,730674.0,36.37
468,"ДетиНосят","Куртки",113,323620.0,123170,8927,142980.0,44.18
4816,"ДетиПоносят","Штаны",186,552660.0,272862,39246,185286.0,33.53
4908,"ДетиНеВыносят","Футболки",50,387280.0,139600,4300,173669.6,44.84
3194,"ДетиПоносят","Пижамы",136,205590.0,100504,14688,49280.0,23.97
1940,"ДетиПоносят","Куртки",3,9010.0,2724,471,4733.8,52.54
3698,"ДетиПоносят","Комбинезоны",14,34450.0,12544,3164,11852.0,34.40
1408,"ДетиНосят","Худи",158,805920.0,265914,26860,368080.4,45.67
3713,"ДетиНосят","Футболки",65,518150.0,244790,9880,185757.5,35.85
714,"ДетиПоносят","Комбинезоны",43,44590.0,21414,7138,7120.0,15.97
1192,"ДетиНеВыносят","Куртки",48,504410.0,189120,11904,202504.0,40.15
1784,"ДетиНеВыносят","Футболки",38,154140.0,57684,8284,57344.0,37.20
1225,"ДетиНеВыносят","Футболки",18,94690.0,35694,4212,43421.2,45.86
705,"ДетиПоносят","Худи",9,31980.0,16164,1926,9093.0,28.43
2616,"ДетиНеВыносят","Худи",151,1428570.0,479727,25972,665728.4,46.60
3450,"ДетиНеВыносят","Пижамы",24,130940.0,49512,2280,63435.2,48.45
4488,"ДетиНеВыносят","Комбинезоны",10,25100.0,13310,870,7908.0,31.51
2446,"ДетиНеВыносят","Худи",153,160600.0,78489,28917,33922.0,21.12
4638,"ДетиПоносят","Пижамы",48,324450.0,122496,9024,128040.0,39.46
4832,"ДетиНеВыносят","Пижамы",169,397210.0,173563,11661,132544.0,33.37
4706,"ДетиНеВыносят","Футболки",4,21000.0,9412,292,7096.0,33.79
566,"ДетиНеВыносят","Штаны",18,58270.0,20718,3546,25265.5,43.36
3136,"ДетиПоносят","Штаны",22,33410.0,15048,4070,10282.8,30.78
1446,"ДетиПоносят","Футболки",72,528440.0,203256,17280,228638.0,43.27
4774,"ДетиНеВыносят","Куртки",63,387420.0,195237,4914,109785.0,28.34
995,"ДетиПоносят","Пижамы",27,25950.0,9747,3942,9666.0,37.25
2466,"ДетиНеВыносят","Худи",54,492480.0,178308,6102,234198.0,47.55
4504,"ДетиПоносят","Куртки",7,35610.0,15624,973,11891.0,33.39
3339,"ДетиПоносят","Футболки",97,192290.0,70907,18430,83724.0,43.54
1973,"ДетиНосят","Худи",24,22380.0,10920,4008,3423.6,15.30
2576,"ДетиНосят","Куртки",163,115940.0,53790,29666,9296.0,8.02
3841,"ДетиПоносят","Куртки",346,2164790.0,942504,63664,898847.2,41.52
4147,"ДетиНосят","Штаны",21,51770.0,20664,2898,17854.0,34.49
3617,"ДетиНосят","Футболки",19,101360.0,37449,4237,39402.0,38.87
2160,"ДетиНосят","Футболки",109,832730.0,310541,22781,332862.0,39.97
4783,"ДетиПоносят","Комбинезоны",228,1582280.0,783636,46740,562030.4,35.52
1016,"ДетиПоносят","Пижамы",182,263310.0,130494,27118,53036.0,20.14
667,"ДетиНосят","Пижамы",3,12060.0,4596,261,5755.8,47.73
1877,"ДетиПоносят","Комбинезоны",38,299560.0,138358,3838,121416.8,40.53
1302,"ДетиПоносят","Футболки",153,1454150.0,510408,31824,766503.0,52.71
2732,"ДетиПоносят","Футболки",114,292150.0,104310,14250,138532.0,47.42
379,"ДетиНосят","Худи",430,5052290.0,1702800,45580,2394497.8,47.39
2842,"ДетиПоносят","Штаны",103,1010660.0,377186,8446,473429.0,46.84
2648,"ДетиНеВыносят","Футболки",193,487800.0,167331,22388,239545.0,49.11
3146,"ДетиНеВыносят","Пижамы",28,242540.0,97412,2436,118438.0,48.83
4387,"ДетиНеВыносят","Куртки",25,98380.0,38625,3100,36979.0,37.59
2864,"ДетиНеВыносят","Футболки",87,133350.0,54984,14703,43660.5,32.74
3390,"ДетиНосят","Куртки",575,4602320.0,2098175,61525,1614202.4,35.07
2881,"ДетиНосят","Пижамы",51,257500.0,121533,3825,85792.0,33.32
2890,"ДетиПоносят","Штаны",6,63600.0,21966,612,28302.0,44.50
2229,"ДетиНеВыносят","Штаны",17,133310.0,51612,2754,65613.0,49.22
626,"ДетиНосят","Комбинезоны",49,108630.0,49392,8967,28545.0,26.28
1056,"ДетиНосят","Пижамы",18,140790.0,49428,4428,70039.2,49.75
4004,"ДетиНеВыносят","Комбинезоны",21,125700.0,62601,3696,44319.0,35.26
1065,"ДетиНосят","Пижамы",133,386100.0,171171,13832,143182.0,37.08
4538,"ДетиНеВыносят","Худи",21,21870.0,9009,2814,7422.6,33.94
282,"ДетиНосят","Штаны",10,61850.0,23050,580,32035.0,51.79
249,"ДетиНосят","Куртки",152,405960.0,196384,16264,132418.0,32.62
370,"ДетиНеВыносят","Худи",16,90760.0,32768,3280,43820.8,48.28
4113,"ДетиНосят","Пижамы",22,55100.0,19800,4268,24420.0,44.32
4385,"ДетиНосят","Штаны",56,94030.0,46648,8008,28090.4,29.87
3349,"ДетиНеВыносят","Куртки",198,779000.0,277992,46728,337430.0,43.32
3916,"ДетиНеВыносят","Худи",192,428060.0,167424,33984,141040.0,32.95
4936,"ДетиНосят","Штаны",45,147130.0,51480,3240,70340.5,47.81
507,"ДетиНеВыносят","Куртки",86,237500.0,102942,13072,73986.0,31.15
2177,"ДетиНосят","Куртки",18,137890.0,57186,1278,65637.0,47.60
4567,"ДетиПоносят","Штаны",140,155340.0,58800,12180,61059.0,39.31
580,"ДетиНосят","Худи",5,32030.0,15805,325,12056.4,37.64
4756,"ДетиНеВыносят","Куртки",129,666540.0,321210,29154,196198.8,29.44
4358,"ДетиНосят","Футболки",121,899330.0,445643,25047,266760.6,29.66
3807,"ДетиНеВыносят","Штаны",9,83510.0,33219,1917,31672.0,37.93
3408,"ДетиНосят","Худи",67,701000.0,257213,9112,294475.0,42.01
3942,"ДетиНеВыносят","Худи",80,651180.0,227840,19840,338382.0,51.96
3144,"ДетиПоносят","Комбинезоны",95,699650.0,232845,20995,340862.5,48.72
4767,"ДетиНеВыносят","Пижамы",23,240120.0,74980,5451,135677.0,56.50
732,"ДетиПоносят","Футболки",13,18020.0,8398,2496,3522.0,19.54
3522,"ДетиНосят","Худи",47,129520.0,50572,8225,47409.4,36.60
3096,"ДетиПоносят","Штаны",96,290620.0,151200,10848,99510.0,34.24
1628,"ДетиНеВыносят","Футболки",45,225280.0,120420,3060,74766.4,33.19
1639,"ДетиНосят","Куртки",27,122950.0,53892,3753,53010.0,43.12
4825,"ДетиПоносят","Комбинезоны",8,77660.0,29896,1400,38598.0,49.70
2811,"ДетиНеВыносят","Пижамы",102,823510.0,354042,15402,305834.2,37.14
1827,"ДетиНеВыносят","Пижамы",31,72990.0,37045,5301,16046.0,21.98
470,"ДетиПоносят","Комбинезоны",184,929060.0,314640,45080,457852.8,49.28
2399,"ДетиНеВыносят","Штаны",78,217790.0,82602,12870,78760.0,36.16
3086,"ДетиНосят","Футболки",38,185790.0,68362,9234,85899.2,46.23
1803,"ДетиНосят","Куртки",16,31550.0,13584,2240,10047.0,31.84
813,"ДетиНосят","Комбинезоны",136,1250400.0,490280,25160,547400.0,43.78
318,"ДетиПоносят","Штаны",8,45490.0,18176,1304,21461.0,47.18
4623,"ДетиНеВыносят","Штаны",38,34910.0,13072,8968,9379.0,26.87
4790,"ДетиНосят","Штаны",6,37560.0,17946,1062,14044.8,37.39
1835,"ДетиПоносят","Футболки",50,455460.0,169300,7050,210791.0,46.28
900,"ДетиНеВыносят","Куртки",8,70030.0,22800,1848,31376.0,44.80
4646,"ДетиНеВыносят","Комбинезоны",34,312170.0,120530,4590,155833.0,49.92
423,"ДетиНеВыносят","Куртки",6,20760.0,8004,1104,9160.8,44.13
1336,"ДетиНеВыносят","Худи",43,170060.0,64672,10234,61142.0,35.95
601,"ДетиНосят","Штаны",311,814980.0,350808,37009,345665.0,42.41
4129,"ДетиПоносят","Штаны",63,398020.0,149373,13986,163017.4,40.96
92,"ДетиНеВыносят","Футболки",41,210960.0,73677,4756,94554.2,44.82
198,"ДетиНосят","Штаны",22,173710.0,86966,1276,64622.8,37.20
4498,"ДетиНосят","Комбинезоны",127,1187880.0,435102,23368,610622.0,51.40
3025,"ДетиНосят","Штаны",19,182320.0,59470,4161,82225.0,45.10
4506,"ДетиПоносят","Комбинезоны",31,37450.0,18817,3162,11726.0,31.31
4729,"ДетиНосят","Пижамы",28,214720.0,81508,1456,110284.0,51.36
1038,"ДетиНеВыносят","Пижамы",125,867940.0,416750,18000,302999.0,34.91
3920,"ДетиПоносят","Худи",6,39150.0,14364,468,17271.0,44.11
4549,"ДетиНеВыносят","Комбинезоны",112,177330.0,82432,18816,49482.5,27.90
424,"ДетиНеВыносят","Худи",161,1253580.0,601496,13846,487808.4,38.91
2672,"ДетиНосят","Худи",7,63050.0,20440,1519,31633.5,50.17
4683,"ДетиНосят","Куртки",3,22080.0,8973,201,8931.6,40.45
2690,"ДетиНеВыносят","Комбинезоны",132,891390.0,306504,31152,420025.5,47.12
2396,"ДетиПоносят","Пижамы",24,151600.0,74280,3000,59160.0,39.02
4907,"ДетиНосят","Куртки",5,41160.0,19005,500,13423.0,32.61
4648,"ДетиПоносят","Пижамы",37,246010.0,82806,7955,130648.0,53.11
4721,"ДетиПоносят","Комбинезоны",208,1431300.0,543920,46176,583570.0,40.77
4068,"ДетиНосят","Комбинезоны",116,479740.0,217384,24940,179847.2,37.49
1273,"ДетиНосят","Куртки",4,9160.0,2724,872,4464.8,48.74
1963,"ДетиНосят","Футболки",97,585480.0,288478,15229,176386.6,30.13
3101,"ДетиПоносят","Куртки",7,34680.0,14525,1505,12407.6,35.78
1936,"ДетиПоносят","Футболки",7,56300.0,24738,518,25414.0,45.14
3531,"ДетиПоносят","Штаны",22,26050.0,12056,4026,6842.0,26.26
109,"ДетиНеВыносят","Куртки",77,64350.0,29645,13783,14487.0,22.51
2969,"ДетиНосят","Пижамы",84,563360.0,260736,10332,179620.0,31.88
162,"ДетиНеВыносят","Штаны",55,452450.0,205975,13255,151779.0,33.55
828,"ДетиНосят","Куртки",82,382220.0,169412,13366,122998.0,32.18
4833,"ДетиПоносят","Комбинезоны",35,301020.0,107800,3640,144427.0,47.98
3185,"ДетиНосят","Пижамы",64,88320.0,37056,10432,30233.6,34.23
4469,"ДетиНеВыносят","Футболки",116,822810.0,405768,12296,281324.5,34.19
2829,"ДетиПоносят","Штаны",75,826550.0,261975,9600,430992.5,52.14
3545,"ДетиПоносят","Куртки",66,398780.0,160842,7986,158171.6,39.66
2656,"ДетиНеВыносят","Футболки",110,1044810.0,419980,13640,485812.8,46.50
1767,"ДетиПоносят","Пижамы",66,268150.0,96822,4950,134200.0,50.05
345,"ДетиПоносят","Пижамы",26,46800.0,21658,4680,15782.0,33.72
3891,"ДетиНеВыносят","Футболки",29,244470.0,85057,5626,124450.6,50.91
3846,"ДетиНеВыносят","Футболки",368,1064820.0,547584,39744,371010.0,34.84
1026,"ДетиПоносят","Пижамы",59,372830.0,134697,9853,153714.0,41.23
383,"ДетиПоносят","Футболки",55,221310.0,75735,4400,96913.0,43.79
3612,"ДетиНеВыносят","Куртки",46,148650.0,51336,5198,74278.0,49.97
3988,"ДетиПоносят","Пижамы",49,291540.0,127596,4410,130380.0,44.72
4331,"ДетиНеВыносят","Штаны",80,159300.0,69760,17520,52904.0,33.21
47,"ДетиПоносят","Комбинезоны",23,111320.0,41515,5359,44408.4,39.89
638,"ДетиПоносят","Штаны",29,151500.0,78271,3306,54773.0,36.15
1353,"ДетиНосят","Комбинезоны",131,255300.0,116721,12707,95236.0,37.30
4921,"ДетиНосят","Штаны",29,206520.0,68179,5626,95541.4,46.26
3076,"ДетиПоносят","Футболки",214,738170.0,248026,51360,364967.0,49.44
243,"ДетиНеВыносят","Штаны",67,714400.0,263444,12328,352900.0,49.40
2887,"ДетиНеВыносят","Штаны",3,23820.0,9009,402,12027.0,50.49
2855,"ДетиНеВыносят","Комбинезоны",78,115120.0,52962,12012,38634.0,33.56
2231,"ДетиНосят","Худи",41,353370.0,162852,9143,146038.0,41.33
3061,"ДетиНосят","Куртки",33,283260.0,121110,6534,98964.0,34.94
1920,"ДетиПоносят","Футболки",1,1810.0,622,61,909.8,50.27
1791,"ДетиНеВыносят","Штаны",51,227880.0,116892,10812,77388.0,33.96
2113,"ДетиНосят","Штаны",54,468890.0,168588,4158,211743.8,45.16
129,"ДетиНеВыносят","Футболки",14,124410.0,54432,2184,49132.5,39.49
3384,"ДетиПоносят","Футболки",8,12190.0,4744,1520,3731.8,30.61
2093,"ДетиПоносят","Куртки",16,153610.0,53920,1616,82713.0,53.85
4157,"ДетиНосят","Худи",5,20580.0,7770,560,9163.0,44.52
2681,"ДетиНеВыносят","Худи",8,9880.0,4440,1736,2518.4,25.49
428,"ДетиНеВыносят","Худи",27,209750.0,74844,3834,110097.0,52.49
3107,"ДетиНосят","Футболки",19,137170.0,58881,4085,57743.6,42.10
780,"ДетиНосят","Куртки",12,15410.0,7176,1788,4596.8,29.83
2575,"ДетиНосят","Штаны",48,454930.0,158112,3552,247773.0,54.46
3957,"ДетиНосят","Худи",25,192500.0,60700,3675,105025.0,54.56
1751,"ДетиНеВыносят","Худи",34,25560.0,13226,2006,7772.0,30.41
4088,"ДетиНеВыносят","Куртки",24,38150.0,14184,5448,11651.0,30.54
1033,"ДетиНеВыносят","Штаны",48,56430.0,19728,5472,19944.0,35.34
3795,"ДетиПоносят","Куртки",19,50350.0,18582,4427,22306.0,44.30
4172,"ДетиПоносят","Худи",61,188900.0,86376,8296,75338.0,39.88
5,"ДетиНосят","Штаны",38,392200.0,137674,2698,173388.0,44.21
63,"ДетиПоносят","Куртки",16,25040.0,10736,2336,8963.2,35.80
2521,"ДетиПоносят","Куртки",10,95500.0,31880,1570,50590.0,52.97
3867,"ДетиНеВыносят","Комбинезоны",38,292130.0,136344,6422,114308.4,39.13
124,"ДетиНеВыносят","Куртки",13,90750.0,42861,1287,37527.0,41.35
3333,"ДетиПоносят","Комбинезоны",58,91270.0,32016,7018,41283.6,45.23
2979,"ДетиНеВыносят","Пижамы",164,866890.0,308648,25912,445641.0,51.41
4083,"ДетиНеВыносят","Пижамы",20,76950.0,40160,3660,25435.0,33.05
1509,"ДетиНеВыносят","Худи",33,94320.0,31185,7128,46575.0,49.38
4544,"ДетиНосят","Комбинезоны",28,44350.0,17584,4676,15437.5,34.81
1355,"ДетиНосят","Комбинезоны",154,845520.0,377916,16170,324606.0,38.39
530,"ДетиПоносят","Худи",80,281600.0,136960,10000,100848.0,35.81
256,"ДетиНеВыносят","Штаны",221,970310.0,345644,19227,459892.5,47.40
3457,"ДетиНеВыносят","Футболки",12,96080.0,32364,2064,50122.4,52.17
2237,"ДетиНеВыносят","Комбинезоны",18,38100.0,15714,2988,14826.0,38.91
478,"ДетиНеВыносят","Штаны",152,1345480.0,606176,29032,548814.4,40.79
1688,"ДетиПоносят","Куртки",474,533920.0,248376,39342,150096.4,28.11
2037,"ДетиПоносят","Худи",64,601020.0,212032,11072,269732.4,44.88
3964,"ДетиНосят","Куртки",83,660190.0,280374,7802,239976.0,36.35
1826,"ДетиНеВыносят","Худи",28,42210.0,17920,5292,10556.0,25.01
2804,"ДетиНеВыносят","Худи",22,112280.0,59642,1760,34036.0,30.31
3320,"ДетиНосят","Футболки",6,7140.0,3366,1224,1693.2,23.71
4284,"ДетиПоносят","Пижамы",87,560590.0,188964,7569,279968.5,49.94
1857,"ДетиНосят","Пижамы",120,798480.0,315840,11400,311544.0,39.02
2352,"ДетиНеВыносят","Худи",27,42120.0,13905,3861,16772.4,39.82
1237,"ДетиНеВыносят","Комбинезоны",141,124130.0,63732,17766,24012.5,19.34
3681,"ДетиНеВыносят","Куртки",5,27950.0,9795,480,14321.0,51.24
4945,"ДетиНосят","Пижамы",40,356550.0,120320,6160,176587.5,49.53
2930,"ДетиНеВыносят","Куртки",57,518500.0,223383,4275,187142.0,36.09
3474,"ДетиНосят","Комбинезоны",50,345280.0,182900,6400,114546.4,33.17
2092,"ДетиПоносят","Штаны",26,92440.0,43160,3510,29130.8,31.51
3303,"ДетиНосят","Штаны",3,31980.0,11031,228,16883.4,52.79
4515,"ДетиПоносят","Штаны",32,373880.0,123552,2496,173056.0,46.29
1680,"ДетиПоносят","Штаны",111,395490.0,139638,18426,189967.2,48.03
12,"ДетиНеВыносят","Футболки",124,663960.0,225680,20336,298431.2,44.95
3346,"ДетиПоносят","Штаны",17,46090.0,17442,2023,19711.5,42.77
3855,"ДетиПоносят","Худи",3,4860.0,2073,195,1620.0,33.33
4352,"ДетиНеВыносят","Худи",76,561840.0,250648,18392,236616.0,42.11
367,"ДетиПоносят","Комбинезоны",5,43950.0,19360,675,18641.0,42.41
505,"ДетиПоносят","Худи",25,21800.0,9225,3550,5755.0,26.40
2062,"ДетиПоносят","Футболки",178,1688510.0,627806,13884,742888.2,44.00
1434,"ДетиПоносят","Худи",16,136170.0,59664,3568,59321.0,43.56
55,"ДетиНосят","Комбинезоны",14,66780.0,34734,1526,17164.0,25.70
4318,"ДетиПоносят","Футболки",43,336110.0,146587,3784,152128.0,45.26
1177,"ДетиНеВыносят","Пижамы",31,258210.0,119753,4712,87267.2,33.80
